index,송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,운송장_건수
28468,5013000610049100,1171000002012100,농산물,3
28469,5013000354052200,4812100163068100,농산물,3
28470,5013000731055200,4615000893030200,농산물,3
28471,4128500028057400,5011000219033100,카페트/러그,5
28472,5011000137030100,1141000016057200,농산물,3
28473,4420000301070100,5013000817070400,기타패션의류,5
28474,5011000424078200,4121000026055200,농산물,9
28475,4785000352004400,5011000480069100,생활용품,5
28476,5011000595017300,1129000009033300,음반,4
28477,5013000610049100,1135000034034400,농산물,3
28478,5011000078068400,4127300011030300,농산물,3
28479,5011000318044400,1156000015010100,축산,11
28480,5013000821028200,2650000009070100,농산물,3
28481,5011000078068400,4521000278082100,농산물,7
28482,5013000765096400,2818500016052300,농산물,3
28483,5013000622057100,2917000005041100,농산물,3
28484,5011000213090100,2653000004031300,농산물,3
28485,5013000624091200,2638000015012200,농산물,3
28486,5011000375010100,1111000023036400,기타식품,7
28487,5013000909005400,1153000013057400,농산물,3
28488,5013000622057100,4315000290085200,농산물,3
28489,5013000610049100,4375000007064200,농산물,4
28490,5011000319026300,5011000319018300,농산물,3
28491,5013000622057100,4128100085038100,농산물,3
28492,5011000078068400,4824000115065300,농산물,3
28493,5013000828004100,4163000143093300,농산물,3
28494,5013000777063100,2711000003074400,농산물,3
28495,5011000265031400,1123000006082100,농산물,4
28496,5011000078068400,4146100139081100,농산물,3
28497,5011000384015100,2911000020012200,농산물,3
28498,5013000821028200,4729000118020100,농산물,4
28499,5011000437099200,2635000019057200,농산물,3
28500,5011000375010100,4790000610018300,농산물,23
28501,5011000137030100,4221000009062200,농산물,3
28502,4150000201062200,5013000828031200,건강식품,3
28503,5011000685067100,1138000021058400,농산물,3
28504,5013000691060200,1129000018085300,농산물,3
28505,1174000006063300,5013000635005300,수납가구,3
28506,5011000374036400,4115000039024100,수산,5
28507,4150000222021400,5011000379052400,주방용품,5
28508,5013000731055200,4217000131062100,농산물,5
28509,4141000031030100,5011000488006100,언더웨어,3
28510,5011000375010100,1111000023081100,음료,4
28511,5011000078068400,1135000024070200,농산물,3
28512,5013000731055200,4729000150098100,농산물,3
28513,5013000735022300,2914000007042200,농산물,4
28514,5013000699053300,4413100427008100,농산물,17
28515,5013000622057100,1141000002024200,농산물,4
28516,4888000638093300,5013000468060200,과자,5
28517,5013000812074300,1156000015066200,농산물,3
28518,5011000137030100,4812700051074400,농산물,6
28519,5013000765096400,4117300019090400,농산물,3
28520,5013000571005200,4155000422005200,농산물,6
28521,4161000297014200,5013000906033100,주방용품,10
28522,5011000078068400,4136000239077200,농산물,3
28523,5013000731055200,4136000247089100,농산물,3
28524,5011000424078200,2632000026017100,농산물,3
28525,5011000437099200,4148000702061200,농산물,3
28526,2729000014020400,5011000173074400,상의,3
28527,5011000078068400,2729000033048100,농산물,3
28528,5013000821028200,1129000011083400,농산물,6
28529,2644000009075300,5011000265073100,수산,5
28530,5013000731055200,2644000079009400,농산물,3
28531,5011000685067100,2641000037029300,농산물,3
28532,1165000021081200,5011000375002100,음료,3
28533,5011000112027300,4827000614092100,음료,3
28534,5011000078068400,1120000002061300,농산물,4
28535,5011000078068400,2726000012083400,농산물,3
28536,5011000685067100,2726000043005400,농산물,3
28537,5011000578094300,4482500732069200,농산물,4
28538,5011000316024300,4115000035034300,수산,5
28539,5013000735001200,1156000024068200,농산물,3
28540,5013000735001200,4146500027089100,농산물,3
28541,5013000610049100,1171000007070400,농산물,3
28542,5011000078068400,1129000012044300,농산물,4
28543,5013000622057100,1150000012008300,농산물,4
28544,5013000610049100,4159000256093400,농산물,3
28545,5013000734059300,2723000061037300,농산물,3
28546,5011000078068400,1129000017070300,농산물,6
28547,4159000429094300,5011000435044300,냉동/간편조리식품,5
28548,4311100012003100,5011000315062400,음료,5
28549,4148000690015300,5013000822063200,문화컨텐츠,4
28550,4127300021076300,5011000263024200,수산,3
28551,5013000354052200,4139000070065100,농산물,3
28552,5013000909005400,4822000241073100,농산물,5
28553,5011000437099200,2629000009024400,농산물,3
28554,5013000731055200,4413100123099300,농산물,3
28555,5011000078068400,4127100021054100,농산물,4
28556,5011000078068400,4117100020001100,농산물,3
28557,5013000735022300,3020000045003100,농산물,4
28558,5011000326012100,2638000008095100,농산물,6
28559,3023000062009100,5011000173082300,헤어케어,3
28560,5011000078068400,2820000033022100,농산물,11
28561,5011000078068400,4719000214033300,농산물,4
28562,5013000043045200,1162000003072300,농산물,11
28563,5011000318010300,4413100328060300,농산물,6
28564,5011000199044400,2723000095092200,농산물,5
28565,5011000078068400,4113100014006200,농산물,3
28566,4148000489065400,5011000374026200,문화컨텐츠,4
28567,5013000316011400,2818500001088300,농산물,6
28568,5011000078068400,4128500057037200,농산물,5
28569,5011001108036200,4159000606086300,농산물,4
28570,5013000403077100,4678000656070200,농산물,6
28571,5013000735022300,4678000038064200,농산물,3
28572,5011000850094200,4159000785040400,농산물,5
28573,5013000731055200,4119900013004300,농산물,3
28574,5011000078068400,1168000021077100,농산물,3
28575,4119900005091100,5011000309044300,아우터,3
28576,5011000213090100,2826000121074100,농산물,3
28577,5011000595017300,4136000309025200,음반,3
28578,5013000704063400,4480000414039100,농산물,8
28579,4146100146003300,5011000319058300,문구/사무용품,10
28580,5013000610049100,1117000003022100,농산물,3
28581,5013000704063400,4425000036040300,농산물,3
28582,5013000828061300,2818500023036300,농산물,3
28583,5011000137030100,2723000046050400,농산물,3
28584,5011000313025300,2917000006094300,수산,4
28585,4136000216029100,5011000319036400,반려동물,5
28586,4150000071079400,5011000476100300,수산,4
28587,5013000731055200,4420000357094200,농산물,7
28588,5011000213090100,2653000031058100,농산물,3
28589,5011000078068400,4161000318053400,농산물,3
28590,5011000680066100,1123000012064400,농산물,3
28591,2771000366089100,5011000311087400,농산물,7
28592,5013000733024100,4167000300088400,농산물,8
28593,4137000019060200,5011000429007300,스킨케어,3
28594,5011000078068400,4513000222011200,농산물,3
28595,5011000078068400,1130500019045300,농산물,3
28596,5013000734079400,4157000260032200,축산,3
28597,5011000199044400,4211000887024300,농산물,3
28598,2717000001080400,5013000822055300,홈데코,3
28599,5011000213090100,4413300186036100,농산물,3
28600,5013000821028200,4148000446030300,농산물,3
28601,5013000824069200,2820000019054400,농산물,8
28602,5011000078068400,4713001176026400,농산물,5
28603,5011000265005100,2817000016032400,농산물,3
28604,4514000398092200,5011000078068400,농산물,3
28605,5011000272040300,4812900030085100,농산물,3
28606,5011000137030100,2917000048016100,농산물,3
28607,5011000263038300,4146100140078200,기타식품,4
28608,5013000802091200,4511300073023200,농산물,4
28609,5011001074083100,4580000547091200,농산물,5
28610,5011000109060400,1129000014013100,축산,3
28611,5011000215098200,2824500039058300,냉동/간편조리식품,5
28612,5011000272063400,4511100058067200,농산물,4
28613,5011000595017300,1141000004069300,음반,3
28614,5013000824069200,4165000656065400,농산물,3
28615,5011000078068400,4113100026088100,농산물,4
28616,5011000078068400,4615000657024100,농산물,3
28617,5011000429098400,4679000377038400,농산물,3
28618,5013000859031200,1159000008079100,농산물,3
28619,5011000479072300,1162000012068100,농산물,5
28620,5013000731055200,4831000236024200,농산물,3
28621,5011000178007200,4145000006066100,음료,3
28622,5013000731055200,2915500004013400,농산물,3
28623,5011000595017300,1120000010061400,음반,3
28624,5011000861019200,2729000032045200,농산물,5
28625,5013000802057100,1171000010062300,농산물,16
28626,5013000821028200,4113500022076200,농산물,3
28627,4150000061014400,5011000595097200,냉동/간편조리식품,3
28628,5013000610049100,4146500037011400,농산물,3
28629,5013000610049100,1120000013002300,농산물,5
28630,4377000254047200,5013000647011200,기타스포츠/레저,4
28631,1156000018005100,5013000866067300,주방용품,10
28632,5011000258018200,4723000494037100,수산,3
28633,1153000017005200,5011000265053300,다이어트식품,3
28634,5013000832003400,4148000613097100,농산물,4
28635,4157000306018300,5013000877009100,가공식품,4
28636,4148000690015300,5011000371085100,문화컨텐츠,3
28637,5013000622057100,2629000010088400,농산물,3
28638,5013000610049100,1120000007014200,농산물,4
28639,3023000012008100,5011000259013100,냉동/간편조리식품,3
28640,5011000078068400,2614000012060400,농산물,3
28641,5013000459099100,4812300028058300,농산물,4
28642,5011000175041200,4273000645034100,음료,3
28643,5011000078068400,4113100002017400,농산물,3
28644,5013000738004300,1165000005063400,농산물,4
28645,5011000132071400,2917000069100300,수산,17
28646,4146100238100100,5011000173041100,반려동물,3
28647,5013000731055200,2920000106082300,농산물,3
28648,2626000011052400,5011000159093300,냉동/간편조리식품,3
28649,5011000262035400,4159000383033300,기타식품,4
28650,4157000306018300,5011000036072100,가공식품,3
28651,4136000191019100,5011000595017300,음료,5
28652,5011000078068400,4127300025024200,농산물,5
28653,4146100146003300,5011000373020100,문구/사무용품,3
28654,5013000766068200,4159000250069200,농산물,3
28655,4111500010064300,5013000853038100,냉동/간편조리식품,4
28656,5013000043054100,4719000493010400,농산물,7
28657,5011000525070400,1171000030069300,농산물,5
28658,5013000170064100,1168000015013400,가공식품,4
28659,5011000137030100,4119700008073400,농산물,3
28660,4159000429094300,5011000317097400,냉동/간편조리식품,4
28661,4146100146003300,5011000318065300,문구/사무용품,11
28662,5013000731055200,4380000656037100,농산물,3
28663,5013000568007400,4824000469063300,농산물,3
28664,4136000216029100,5011000220001200,반려동물,5
28665,5011000266068400,3017000001096300,농산물,5
28666,5011000374036400,4278000858083200,수산,3
28667,4159000429094300,5011000434100200,가공식품,3
28668,5011000084097300,2826000142063300,건강식품,5
28669,4148000690043300,5011000319043100,문화컨텐츠,3
28670,4148000690015300,5011000214094300,문화컨텐츠,3
28671,5011000078068400,4420000336069200,농산물,3
28672,5013000740006400,4115000033037100,농산물,3
28673,5011000078068400,1121500019008400,농산물,3
28674,5013000610049100,4127100045058100,농산물,5
28675,5011000375010100,1147000005034300,음료,3
28676,5011000217020200,4128100157061400,축산,3
28677,5011000366070100,4111500010084100,농산물,3
28678,5013000771032200,1144000020086300,농산물,13
28679,1153000017005200,5011000265065400,가공식품,3
28680,2717000015069400,5011000215089100,계절가전,3
28681,5013000731079400,3014000015009400,농산물,3
28682,5011001027024400,4511100007008400,농산물,5
28683,5013000731055200,4213000328043100,농산물,3
28684,5011000974097100,3120000146084300,농산물,6
28685,5013000664028400,4784000259080100,농산물,5
28686,2811000173097100,5011000318043400,자동차용품,10
28687,2826000016049200,5011000314035200,주방가구,4
28688,5013000675081300,4215000401031100,농산물,3
28689,5011000078068400,4213000333071400,농산물,3
28690,1129000014045300,5013000782099400,아우터,3
28691,1174000021082100,5011000263067200,의료용품,3
28692,5013000610049100,1168000029014400,농산물,3
28693,5011000078068400,1171000023083400,농산물,3
28694,5011000485091400,4113500019087300,농산물,3
28695,5013000731055200,4128100027015300,농산물,4
28696,4148000690015300,5011000374016300,문화컨텐츠,3
28697,4117300019066300,5011000264087200,기타식품,3
28698,5013000871011100,2644000002011100,농산물,7
28699,5013000668021300,4511100021087400,농산물,5
28700,5013000610049100,1150000020011100,농산물,3
28701,5011000078068400,4723000611089400,농산물,3
28702,5011000137030100,4137000033074400,농산물,3
28703,4681000351089100,5011000374014400,수산,5
28704,5011000078068400,4128700016085200,농산물,3
28705,5013000731055200,3120000135022300,농산물,5
28706,5011000214005200,4127300065073100,공구,3
28707,5013000731055200,4137000018044300,농산물,3
28708,5011000685067100,4127300023008300,농산물,3
28709,5011000685067100,4725000557041100,농산물,4
28710,5013000765096400,1168000008075100,농산물,3
28711,5011000318010300,4128700020030400,농산물,3
28712,5013000821028200,4128100030081100,농산물,3
28713,5013000812074300,1153000009043300,농산물,5
28714,4128500002014100,5011000172057200,기타패션의류,13
28715,5011000422093300,2917000069010100,농산물,5
28716,5011000137030100,4127300025002200,농산물,4
28717,4180000526026100,5013000866006400,문화컨텐츠,4
28718,4146500032089400,5011000264089100,인테리어소품,6
28719,5011000213090100,4121000010012100,가공식품,3
28720,4311300075041400,5013000524032400,주방용품,3
28721,5013000740034300,2723000073083400,농산물,6
28722,5011000578056100,4519000365066100,농산물,3
28723,5011000543038400,2826000062073300,건강식품,18
28724,5011000768041400,1120000005018200,농산물,4
28725,3020000033059200,5011000219023300,기저귀/물티슈,3
28726,5011000078068400,4511300064078300,농산물,5
28727,5011000384015100,4161000203036400,농산물,4
28728,5011000078068400,4611000016090100,농산물,4
28729,5013000622057100,1165000017063400,농산물,3
28730,4784000527036100,5011000264071100,스킨케어,4
28731,5013000859031200,4145000048059300,농산물,3
28732,4146100126009100,5011000320062200,주방용품,3
28733,5011000437099200,1165000010004300,농산물,3
28734,5013000733053400,2915500008100300,농산물,4
28735,5011000777046300,2914000024039400,농산물,10
28736,4159000310093100,5011000494074200,기타식품,22
28737,5013000731055200,1144000023021400,농산물,4
28738,5013000777063100,4415000428033300,농산물,3
28739,5011000525070400,2917000051074100,농산물,3
28740,2714000172001200,5011000312093400,서재/사무용가구,3
28741,5011000078068400,4822000291057100,농산물,4
28742,5013000608075200,4127100026064300,농산물,9
28743,5011000214005200,1156000016034300,기타패션의류,5
28744,5013000273018300,4615000662032300,농산물,3
28745,5013000205030200,4221000040093400,농산물,47
28746,5011000265073100,4413100209035300,냉동/간편조리식품,3
28747,4136000006056200,5011000213099400,등산,4
28748,5013000731055200,4121000001056100,농산물,3
28749,5013000732085200,4150000115001100,농산물,4
28750,5013000691060200,4833000420041200,농산물,4
28751,5013000740016200,1159000012048400,농산물,3
28752,4159000429094300,5011000373012100,냉동/간편조리식품,3
28753,5013000814095400,4159000602035300,농산물,4
28754,5013000821028200,2623000027060400,농산물,3
28755,5011000078068400,3014000024024100,농산물,3
28756,5011000266092100,4874000495050300,농산물,3
28757,5013000916011300,2823700008077400,농산물,5
28758,5013000610049100,4121000007067100,농산물,3
28759,5013000765096400,4825000433023300,농산물,3
28760,1130500024100300,5011000263028100,하의,3
28761,5011000078068400,4623000440035300,농산물,3
28762,5011000525070400,4477000418019300,농산물,4
28763,5011001108036200,4113500045038200,농산물,5
28764,2723000088054300,5011000435062300,과자,3
28765,5013000610049100,3120000003073200,농산물,4
28766,5011000595017300,1135000017096400,음반,3
28767,5011000078068400,1135000030093300,농산물,3
28768,5011000582021400,4148000697032200,건강식품,4
28769,5011000078068400,1165000015047200,농산물,3
28770,5011000429098400,3023000069035200,농산물,4
28771,5011000078068400,4113500011011400,농산물,4
28772,5011000078068400,4148000334052400,농산물,3
28773,5013000765096400,4677000034090300,농산물,4
28774,5013000610049100,4113100019041100,농산물,3
28775,5013000906012100,2671000077046200,농산물,3
28776,5011000437099200,3114000015056400,농산물,4
28777,5013000821028200,1135000019027300,농산물,3
28778,4122000053068300,5011000594036400,상의,3
28779,2650000011087300,5011000213020200,기타식품,3
28780,1168000015080300,5013000525032200,계절가전,4
28781,5013000731055200,4141000006093200,농산물,4
28782,5013000740006400,4115000083026300,농산물,3
28783,4884000247002300,5013000777087300,과자,4
28784,5011000078068400,4113500070099100,농산물,3
28785,5011000078068400,4113300003029400,농산물,3
28786,5013000610049100,4613000388043400,농산물,3
28787,4519000521011200,5011000372056400,냉동/간편조리식품,5
28788,5011000352099400,4155000070038400,가공식품,16
28789,5013000819029100,4719000302064400,농산물,5
28790,4128500008095200,5011000171027200,주방용품,5
28791,5013000610049100,2723000039003100,농산물,3
28792,5011000437099200,4159000602075400,농산물,3
28793,5013000731055200,4311100022062100,농산물,3
28794,3011000075070200,5013000467080300,과자,5
28795,5013000732063300,1153000008009400,농산물,3
28796,5013000734059300,4888000619038100,농산물,3
28797,4117100025018400,5011000532039400,농산물,3
28798,5011000137030100,4113500056061300,농산물,3
28799,5011000373016400,4371000161085100,의료용품,30
28800,5011000137030100,4150000084033200,농산물,9
28801,5011000374071400,4127300065073100,아우터,3
28802,5011000137030100,1130500023025300,농산물,3
28803,5011000078068400,4615000629059200,농산물,3
28804,5011000137030100,1138000009022100,농산물,4
28805,5013000354052200,4311300040027300,농산물,3
28806,5013000731055200,4139000070074200,농산물,3
28807,4141000031030100,5011000167098200,아우터,3
28808,5013000731055200,1111000021006300,농산물,3
28809,5013000610049100,1156000008087400,농산물,3
28810,5013000731055200,2820000022084100,농산물,3
28811,5013000610049100,2623000016023300,농산물,4
28812,5011000478094100,4146300018020400,음료,5
28813,5011000768041400,4117300023089200,농산물,3
28814,2653000016058300,5011000384001100,건강식품,4
28815,5013000926061300,4313000741016100,농산물,3
28816,5013000637036200,4127300028003400,농산물,6
28817,5013000734059300,2914000017052300,농산물,4
28818,5011000535028300,1153000011020200,농산물,4
28819,5011000078068400,4128500042023400,농산물,3
28820,3023000012008100,5011000378046400,음료,12
28821,5013000273017200,1150000019010200,농산물,6
28822,4146100378010300,5011000078055100,생활용품,6
28823,5011000263024200,4713000079028300,음료,5
28824,5013000740006400,4119500012068400,농산물,5
28825,5011000137030100,3120000155005100,농산물,3
28826,5013000622057100,4136000038096100,농산물,3
28827,5013000610049100,1171000027019100,농산물,3
28828,4159000429094300,5011000220007100,냉동/간편조리식품,3
28829,5011000137030100,1162000001095300,농산물,3
28830,5011000316024300,4275000610071100,수산,3
28831,5013000610049100,1150000014076400,농산물,13
28832,5011000767075300,3114000001056400,건강식품,3
28833,5011000078068400,4117100027008100,농산물,3
28834,5013000316036200,4719000431017200,농산물,3
28835,5011000374036400,4812900019082100,수산,6
28836,5013000610049100,2635000046100300,농산물,3
28837,5013000572007300,2653000031096100,농산물,3
28838,5013000731055200,4223000060023400,농산물,3
28839,5011000199044400,4128100127059200,농산물,4
28840,4148000690015300,5013000635011100,문화컨텐츠,5
28841,5011000316024300,4511300064045400,수산,10
28842,2623000022026100,5011000373008100,건강용품,35
28843,5013000703049200,2914000015078200,농산물,4
28844,5011000767060300,3120000123028300,농산물,4
28845,5011000078068400,4150000098033100,농산물,3
28846,5013000731055200,3014000008013400,농산물,3
28847,5011000543088200,4146500024024300,건강식품,8
28848,5011001001046400,4213000280092400,농산물,3
28849,5013000766068200,4831000236090400,농산물,4
28850,4511100008095100,5011000218015300,의료용품,39
28851,5013000735001200,2914000011080300,농산물,4
28852,5011000479070200,4277001088097200,음료,3
28853,5013000610049100,2818500032090200,농산물,6
28854,5011000228093100,1117000005046200,문구/사무용품,3
28855,4119900009063300,5011001115021200,건강식품,4
28856,4159000429094300,5013000910043100,건강식품,3
28857,4141000031009400,5011000372076400,가공식품,4
28858,2811000121017400,5011000727060200,공구,7
28859,5011000213090100,2635000027056200,농산물,3
28860,3023000012008100,5011000214066100,건강용품,3
28861,4148000687085300,5011000368028200,음향가전,3
28862,5013000610049100,1114000005069100,농산물,4
28863,5011001116066400,4817000493077400,농산물,5
28864,5013000610049100,2823700016060400,농산물,3
28865,5011000078068400,2635000026024400,농산물,3
28866,4157000181059200,5011000321021100,기타디지털/가전,5
28867,5013000777063100,4482500500097300,농산물,4
28868,5011000627031200,3111000033054200,농산물,4
28869,5013000821028200,3171000239051400,농산물,4
28870,5011000326001200,1141000004063100,농산물,3
28871,5011000213090100,2826000115089300,농산물,4
28872,5013000828061300,4790000536021100,농산물,3
28873,5013000765096400,4371000281024100,농산물,3
28874,5013000854066300,2671000209092200,농산물,3
28875,5013000777063100,1156000018039400,농산물,3
28876,5011000375010100,1168000017039200,기타식품,3
28877,5013000731055200,4122000278081100,농산물,4
28878,5011000078068400,4139000084013300,농산물,4
28879,5013000610049100,4117300022015100,농산물,3
28880,5013000778073200,2823700005063200,농산물,3
28881,5011000685067100,4380000290078300,농산물,3
28882,4141000031030100,5011000263079100,색조메이크업,3
28883,5011000270090100,4413100063022100,농산물,11
28884,5011000936051300,1168000005060400,스킨케어,3
28885,5011000137030100,2818500004074100,농산물,3
28886,5013000858004300,4888000550084300,농산물,3
28887,4137000004003200,5013000893084400,공구,4
28888,5013000731055200,4183000584088400,농산물,5
28889,5011000851010300,4623000305075100,음료,3
28890,4141000031030100,5011000173070100,주방용품,3
28891,4155000480010200,5013000571006300,취미용품,10
28892,5011001001086200,3111000036014200,농산물,3
28893,5011000078068400,4717000738077300,농산물,8
28894,4141000031030100,5011000167078400,아우터,4
28895,5013000610049100,1150000040099400,농산물,3
28896,5011000318044400,4183000489004100,축산,16
28897,5011000078068400,3120000028099200,농산물,3
28898,5011000685067100,4211000644048100,농산물,3
28899,5011000315056100,1129000005056100,농산물,5
28900,2717000015042300,5011000594035200,기타식품,3
28901,5013000610049100,4511300076048100,농산물,3
28902,5011000318041400,1126000007058300,기타패션의류,14
28903,5011000078068400,1154500009066200,농산물,3
28904,5011000433038300,4825000139024200,농산물,4
28905,5013000731055200,3020000110056100,농산물,3
28906,5011000685067100,4111300010048100,농산물,4
28907,4521000464060200,5013000860050200,농산물,6
28908,4150000189020300,5013000862016200,서재/사무용가구,3
28909,5011000078068400,4159000216003300,농산물,4
28910,5011000078068400,2818500015044400,농산물,3
28911,5013000821028200,4375000123049400,농산물,3
28912,5011000594026400,2823700020027200,문화컨텐츠,3
28913,5013000622057100,1138000018031300,농산물,3
28914,5011000535028300,4113500019086100,농산물,3
28915,4148000690043300,5011000313088100,문화컨텐츠,4
28916,5011000137030100,4113500004051200,농산물,3
28917,5011000078068400,1144000012058200,농산물,3
28918,5013000731055200,4182000441079300,농산물,3
28919,5011000685067100,2771000100080100,농산물,4
28920,3023000062009100,5011000168095300,가공식품,4
28921,5011000078068400,1156000020083400,농산물,3
28922,2723000072089100,5011000893068400,인테리어소품,4
28923,5011000309091300,2914000036019400,기타식품,3
28924,4148000690015300,5011000318083300,문화컨텐츠,5
28925,5013000624091200,2726000016095200,농산물,3
28926,5011000436041400,4420000407047200,농산물,3
28927,5013000610049100,4141000006017200,농산물,3
28928,5011000078068400,4113300011086400,농산물,3
28929,5011000137030100,1159000012059200,농산물,3
28930,5013000691060200,4272001314090400,농산물,5
28931,5011000078068400,4115000045033300,농산물,4
28932,5013000803023100,4824000453078300,농산물,3
28933,5013000731055200,4161000316083400,농산물,7
28934,5011000570061200,4148000574025300,농산물,4
28935,5011000078068400,3171000708008200,농산물,8
28936,5013000571016300,4717001341008100,농산물,4
28937,5013000821028200,1153000014067400,농산물,4
28938,5013000664028400,4719000605077200,농산물,3
28939,5011000078068400,4812900135011400,농산물,3
28940,5013000777063100,4128500049067100,농산물,4
28941,5011000137030100,1171000032044200,농산물,4
28942,4141000031030100,5013000867014100,음향가전,3
28943,5011000137030100,2635000019007100,농산물,3
28944,5011000213090100,3011000073006400,농산물,3
28945,1117000010051200,5011000378003200,PC,16
28946,5013000354052200,4122000126029300,농산물,9
28947,5011000078068400,2914000012049400,농산물,3
28948,5013000610049100,4119500013041200,농산물,3
28949,1117000018094100,5013000809036300,문화컨텐츠,3
28950,5013000731055200,4511100020079100,농산물,3
28951,5011000214015400,4413300143027400,언더웨어,6
28952,5011000316024300,1130500024018400,수산,3
28953,5013000732100400,3017000015085100,농산물,3
28954,5011000078068400,1156000010080200,농산물,4
28955,4580000430016100,5013000931063400,가공식품,13
28956,5011000316024300,4715000336043300,수산,4
28957,4511300060053300,5013000866059300,뷰티소품,4
28958,5011000437099200,4119900009063100,농산물,3
28959,1129000014045300,5011000136016400,자동차용품,3
28960,5013000411093200,2714000181021100,농산물,3
28961,5011000545071200,2720000010056100,가공식품,4
28962,1129000014045300,5011000315085400,상의,4
28963,4141000031030100,5011000173054300,베이스메이크업,3
28964,5013000124076400,4111100020076100,농산물,5
28965,4511300072012400,5011000317042400,하의,3
28966,5011000424078200,4723000828003100,농산물,3
28967,5011000137030100,1174000012074200,농산물,3
28968,4180000526026100,5011000428081300,문화컨텐츠,3
28969,4141000031030100,5011000436051100,이미용가전,3
28970,5011000854058100,4513000187094400,농산물,4
28971,5013000622057100,2720000008020300,농산물,3
28972,5013000731055200,4480000414006100,농산물,3
28973,5011000228004400,1129000017090100,건강식품,4
28974,4784000259032300,5011000972042100,농산물,10
28975,5013000856066200,4122000174097100,농산물,3
28976,5013000731055200,4128100089037100,농산물,4
28977,5013000735022300,4812300002006100,농산물,4
28978,4148000664007300,5011000372090100,자동차용품,4
28979,5013000858054200,4111100032091100,농산물,3
28980,5011000213090100,2611000004051100,가공식품,3
28981,5011000137030100,2826000027004200,농산물,4
28982,5011000313025300,5011000276095200,농산물,3
28983,5011000137030100,2914000020100200,농산물,3
28984,5013000610049100,1129000011090100,농산물,3
28985,1171000030006400,5013000205058100,스킨케어,3
28986,5013000821028200,2823700020026300,농산물,6
28987,5011000215038100,2626000015054100,농산물,4
28988,5013000610049100,4139000077074400,농산물,4
28989,4141000031030100,5011000310040400,기저귀/물티슈,3
28990,5011000078068400,4137000017077400,농산물,4
28991,5013000734059300,4139000087068400,농산물,4
28992,5011000137030100,3114000007059200,농산물,4
28993,5011000078068400,4611000028053200,농산물,3
28994,5011000168074100,4167000550040100,가공식품,4
28995,5011000626011200,4121000020020400,농산물,5
28996,5011000424031100,4119700011013100,농산물,4
28997,5013000731055200,3120000168018200,농산물,3
28998,5011000373097100,4211000452064400,음료,5
28999,5011000113015100,4128100059094400,농산물,3
29000,5011000685067100,2714000063037300,농산물,3
29001,4119900005091100,5011000375013400,상의,5
29002,5013000765096400,4146500033034100,농산물,3
29003,5011000595017300,4113500009022300,음반,3
29004,5011000078068400,1171000009002400,농산물,3
29005,5013000821028200,1168000023048200,농산물,3
29006,5013000777063100,4825000337038200,농산물,3
29007,5011000424078200,4139000102054100,농산물,3
29008,5011000078068400,2623000011049300,농산물,3
29009,5013000733051400,2629000015028100,농산물,7
29010,5011000587018400,1165000027043100,축산,28
29011,5011000437099200,1144000008040200,농산물,3
29012,5011000078068400,4136000076031200,농산물,5
29013,5011000137030100,4122000300066400,농산물,3
29014,5011000137030100,3611000175022200,농산물,3
29015,5011001034043300,1138000020039400,농산물,3
29016,5011000685067100,1150000008061400,농산물,3
29017,4148000690043300,5011000435052300,문화컨텐츠,3
29018,5011000685067100,4511100031035400,농산물,3
29019,5013000733024100,4481000231053400,농산물,4
29020,5011000078068400,2644000154015300,농산물,3
29021,5013000617099100,2653000016095400,농산물,10
29022,5011001027015300,4476000436042200,농산물,4
29023,5011000078068400,4476000207032300,농산물,3
29024,5013000731055200,4611000046056100,농산물,3
29025,5013000664028200,2824500047029200,농산물,7
29026,1117000009070300,5011000265098100,기타디지털/가전,3
29027,5013000524039300,4115000023044300,농산물,3
29028,4148000699072200,5013000817035400,음반,3
29029,5011000263004300,1144000016085400,기타식품,5
29030,5011000264028300,4136000358034200,과자,9
29031,4143000031042400,5011000219047100,주방용품,10
29032,5013000610049100,2811000141082100,농산물,3
29033,5013000610049100,4128100030081100,농산물,3
29034,5013000858004400,1123000013085300,농산물,5
29035,5013000610049100,4141000033054400,농산물,4
29036,5013000812074300,4113500035097400,농산물,6
29037,5011000213090100,3120000123044400,농산물,3
29038,5011000424078200,1123000012031300,농산물,4
29039,5011000137030100,4691000393040100,농산물,3
29040,5013000828084200,4372000025065100,농산물,4
29041,5011001074080300,4373000343060300,기타식품,4
29042,5013000909069100,4141000013068100,농산물,3
29043,4677000509064400,5011000198010400,농산물,5
29044,5013000821028200,1159000003040400,농산물,3
29045,4165000642061200,5011000258019300,생활용품,4
29046,5011000375021300,4579000641028300,음료,3
29047,5011000137030100,4824000184017200,농산물,3
29048,2623000016044400,5011000173051100,농산물,3
29049,5013000232098200,3171000341093100,농산물,50
29050,5013000610049100,1132000012036100,농산물,3
29051,1168000011047200,5011000368030300,상의,3
29052,5013000821028200,2644000152039300,농산물,5
29053,5013000318026100,4146100139027100,음료,3
29054,5011000263065100,1168000012094200,가공식품,11
29055,5011000327036100,4831000254084300,농산물,5
29056,5011000525021100,4677000868002300,농산물,4
29057,5013000821028200,3017000026079200,농산물,5
29058,5011001027035300,2729000020095400,음료,6
29059,5013000699026100,2714000170027400,농산물,3
29060,4282000473033400,5013000866047400,음료,7
29061,5011000078068400,4182000421046100,농산물,5
29062,5013000854017300,4679000492037300,농산물,3
